fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,chambre,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
5438,https://www2.assemblee-nationale.fr/sycomore/fiche/5438,El Hadi Mostefaï,18 juin 1894,Zemmorah,Algérie,1 février 1980,Alger,Algérie,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Anciens départements d'Algérie,,Union démocratique du Manifeste algérien,,FALSE,,
5440,https://www2.assemblee-nationale.fr/sycomore/fiche/5440,Bertrand Motte,19 juillet 1914,Annappes,Nord,18 août 1980,Plougrescant,Côtes,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Nord,,Indépendants et paysans d'action sociale,,FALSE,,
5444,https://www2.assemblee-nationale.fr/sycomore/fiche/5444,"Pierre, Joseph Mouchet",26 mars 1916,Saint-andré-de-boëge,Haute,10 décembre 1980,Annecy,Haute,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Haute-Savoie,,Mouvement républicain populaire,,FALSE,,
5444,https://www2.assemblee-nationale.fr/sycomore/fiche/5444,"Pierre, Joseph Mouchet",26 mars 1916,Saint-andré-de-boëge,Haute,10 décembre 1980,Annecy,Haute,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Haute-Savoie,,Mouvement républicain populaire,,FALSE,,
5444,https://www2.assemblee-nationale.fr/sycomore/fiche/5444,"Pierre, Joseph Mouchet",26 mars 1916,Saint-andré-de-boëge,Haute,10 décembre 1980,Annecy,Haute,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Haute-Savoie,,Mouvement républicain populaire,,FALSE,,
5447,https://www2.assemblee-nationale.fr/sycomore/fiche/5447,Abbes Moulessehoul,2 juillet 1920,Sidi-bel-abbes,Algérie,22 mars 1990,Toulouse,Haute,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,3 juillet 1962,Anciens départements d'Algérie,,Union pour la nouvelle République,UNR,TRUE,,
5449,https://www2.assemblee-nationale.fr/sycomore/fiche/5449,Arthur Moulin,4 juillet 1924,Saint-aubin,Nord,9 mai 2017,Angers,Maine,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Nord,,Union pour la nouvelle République,UNR,TRUE,,
5449,https://www2.assemblee-nationale.fr/sycomore/fiche/5449,Arthur Moulin,4 juillet 1924,Saint-aubin,Nord,9 mai 2017,Angers,Maine,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Nord,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
5449,https://www2.assemblee-nationale.fr/sycomore/fiche/5449,Arthur Moulin,4 juillet 1924,Saint-aubin,Nord,9 mai 2017,Angers,Maine,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Nord,,Union des démocrates pour la République,UDR,TRUE,,
5450,https://www2.assemblee-nationale.fr/sycomore/fiche/5450,Jean Moulin,17 juillet 1924,Thueyts,Ardèche,,,,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Ardèche,,Centre démocratique,,FALSE,,
5450,https://www2.assemblee-nationale.fr/sycomore/fiche/5450,Jean Moulin,17 juillet 1924,Thueyts,Ardèche,,,,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Ardèche,,Progrès et démocratie moderne,,FALSE,,
5453,https://www2.assemblee-nationale.fr/sycomore/fiche/5453,Claudius Mounier,25 octobre 1909,Saint-etienne,Loire,3 juin 1966,Lyon,Rhône,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Loire,,Mouvement républicain populaire,,FALSE,,
5457,https://www2.assemblee-nationale.fr/sycomore/fiche/5457,"Jules, Jean Mouron",6 mai 1906,Roussillon,Saône,17 août 1967,Signy-le-petit,Ardennes,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Ardennes,,Communiste,,FALSE,,
5457,https://www2.assemblee-nationale.fr/sycomore/fiche/5457,"Jules, Jean Mouron",6 mai 1906,Roussillon,Saône,17 août 1967,Signy-le-petit,Ardennes,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Ardennes,,Communiste,,FALSE,,
5458,https://www2.assemblee-nationale.fr/sycomore/fiche/5458,Jean-Paul Mourot,26 septembre 1941,Meknes,Maroc,23 juillet 2013,Rabat,Maroc,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Indre,,Union des démocrates pour la République,UDR,TRUE,,
5458,https://www2.assemblee-nationale.fr/sycomore/fiche/5458,Jean-Paul Mourot,26 septembre 1941,Meknes,Maroc,23 juillet 2013,Rabat,Maroc,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Indre,,Union des démocrates pour la République,UDR,TRUE,,
5458,https://www2.assemblee-nationale.fr/sycomore/fiche/5458,Jean-Paul Mourot,26 septembre 1941,Meknes,Maroc,23 juillet 2013,Rabat,Maroc,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,10 septembre 1978,Indre,,Rassemblement pour la République,,FALSE,,
5459,https://www2.assemblee-nationale.fr/sycomore/fiche/5459,Ahmed-Idriss Moussa,1 janvier 1933,Doudah,Djibouti,5 juin 2020,Nc,,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,18 novembre 1962,2 avril 1967,Territoire français des Affars et des Issas,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
5464,https://www2.assemblee-nationale.fr/sycomore/fiche/5464,"Roland, François, Roger  de Moustier",30 octobre 1909,Paris,Seine,13 mars 2001,Neuilly-sur-seine,Hauts,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Doubs,,Parti républicain de la liberté,,FALSE,,
5464,https://www2.assemblee-nationale.fr/sycomore/fiche/5464,"Roland, François, Roger  de Moustier",30 octobre 1909,Paris,Seine,13 mars 2001,Neuilly-sur-seine,Hauts,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Doubs,,Parti républicain de la liberté,,FALSE,,
5464,https://www2.assemblee-nationale.fr/sycomore/fiche/5464,"Roland, François, Roger  de Moustier",30 octobre 1909,Paris,Seine,13 mars 2001,Neuilly-sur-seine,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Doubs,,Parti républicain de la liberté,,FALSE,,
5464,https://www2.assemblee-nationale.fr/sycomore/fiche/5464,"Roland, François, Roger  de Moustier",30 octobre 1909,Paris,Seine,13 mars 2001,Neuilly-sur-seine,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Doubs,,Républicains indépendants,,FALSE,,
5464,https://www2.assemblee-nationale.fr/sycomore/fiche/5464,"Roland, François, Roger  de Moustier",30 octobre 1909,Paris,Seine,13 mars 2001,Neuilly-sur-seine,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Doubs,,Indépendants et paysans d'action sociale,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Chambre des députés,Troisième République - Chambre des députés,XVIe législature,3 mai 1936,21 janvier 1940,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5467,https://www2.assemblee-nationale.fr/sycomore/fiche/5467,Adrien Mouton,12 février 1902,Molières-sur-cèze,Gard,19 juin 1988,Arles,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Bouches-du-Rhône,11e circonscription des Bouches du-Rhône,Communiste,,FALSE,,
5471,https://www2.assemblee-nationale.fr/sycomore/fiche/5471,"André, Rémy Moynet",19 juillet 1921,Saint-mandé,,2 mai 1993,Nice,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Saône-et-Loire,,Républicains indépendants,,FALSE,,
5471,https://www2.assemblee-nationale.fr/sycomore/fiche/5471,"André, Rémy Moynet",19 juillet 1921,Saint-mandé,,2 mai 1993,Nice,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Saône-et-Loire,,Républicains indépendants,,FALSE,,
5471,https://www2.assemblee-nationale.fr/sycomore/fiche/5471,"André, Rémy Moynet",19 juillet 1921,Saint-mandé,,2 mai 1993,Nice,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Saône-et-Loire,,Indépendants et paysans d'action sociale,,FALSE,,
5471,https://www2.assemblee-nationale.fr/sycomore/fiche/5471,"André, Rémy Moynet",19 juillet 1921,Saint-mandé,,2 mai 1993,Nice,Alpes,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Saône-et-Loire,,Indépendants et paysans d'action sociale,,FALSE,,
5471,https://www2.assemblee-nationale.fr/sycomore/fiche/5471,"André, Rémy Moynet",19 juillet 1921,Saint-mandé,,2 mai 1993,Nice,Alpes,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Saône-et-Loire,,Républicains indépendants,,FALSE,,
5472,https://www2.assemblee-nationale.fr/sycomore/fiche/5472,Auguste Mudry,22 juin 1913,Bellentre,Savoie,6 mai 1973,Bellentre,Savoie,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Savoie,,Communiste,,FALSE,,
5472,https://www2.assemblee-nationale.fr/sycomore/fiche/5472,Auguste Mudry,22 juin 1913,Bellentre,Savoie,6 mai 1973,Bellentre,Savoie,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Savoie,,Communiste,,FALSE,,
5472,https://www2.assemblee-nationale.fr/sycomore/fiche/5472,Auguste Mudry,22 juin 1913,Bellentre,Savoie,6 mai 1973,Bellentre,Savoie,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Savoie,,Communiste,,FALSE,,
5475,https://www2.assemblee-nationale.fr/sycomore/fiche/5475,Bernard Muller,24 avril 1913,Saint-etienne,Loire,20 mars 1993,Saint-etienne,Loire,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,11 décembre 1964,2 avril 1967,Loire,,Rassemblement démocratique,,FALSE,,
5477,https://www2.assemblee-nationale.fr/sycomore/fiche/5477,Emile Muller,20 avril 1915,Mulhouse,,11 novembre 1988,Mulhouse,Haut,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Haut-Rhin,,Socialiste,,FALSE,,
5477,https://www2.assemblee-nationale.fr/sycomore/fiche/5477,Emile Muller,20 avril 1915,Mulhouse,,11 novembre 1988,Mulhouse,Haut,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Haut-Rhin,,Réformateurs démocrates sociaux,,FALSE,,
5477,https://www2.assemblee-nationale.fr/sycomore/fiche/5477,Emile Muller,20 avril 1915,Mulhouse,,11 novembre 1988,Mulhouse,Haut,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Haut-Rhin,,Union pour la démocratie française,,FALSE,,
5480,https://www2.assemblee-nationale.fr/sycomore/fiche/5480,Pierre Muller,4 avril 1901,Dalem,,21 octobre 1977,Falck,Moselle,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Moselle,,Communiste,,FALSE,,
5480,https://www2.assemblee-nationale.fr/sycomore/fiche/5480,Pierre Muller,4 avril 1901,Dalem,,21 octobre 1977,Falck,Moselle,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Moselle,,Communiste,,FALSE,,
5480,https://www2.assemblee-nationale.fr/sycomore/fiche/5480,Pierre Muller,4 avril 1901,Dalem,,21 octobre 1977,Falck,Moselle,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,23 décembre 1946,Moselle,,Communiste,,FALSE,,
5480,https://www2.assemblee-nationale.fr/sycomore/fiche/5480,Pierre Muller,4 avril 1901,Dalem,,21 octobre 1977,Falck,Moselle,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Moselle,,Communiste,,FALSE,,
5486,https://www2.assemblee-nationale.fr/sycomore/fiche/5486,Guy Murat,23 septembre 1912,Cajarc,Lot,26 janvier 1987,Figeac,Lot,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juillet 1969,1 avril 1973,Lot,,Union des démocrates pour la République,UDR,TRUE,,
5492,https://www2.assemblee-nationale.fr/sycomore/fiche/5492,André Mutter,11 novembre 1901,Troyes,Aube,24 décembre 1973,Annemasse,Haute,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Aube,,Parti républicain de la liberté,,FALSE,,
5492,https://www2.assemblee-nationale.fr/sycomore/fiche/5492,André Mutter,11 novembre 1901,Troyes,Aube,24 décembre 1973,Annemasse,Haute,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Aube,,Parti républicain de la liberté,,FALSE,,
5492,https://www2.assemblee-nationale.fr/sycomore/fiche/5492,André Mutter,11 novembre 1901,Troyes,Aube,24 décembre 1973,Annemasse,Haute,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Aube,,,,FALSE,,
5492,https://www2.assemblee-nationale.fr/sycomore/fiche/5492,André Mutter,11 novembre 1901,Troyes,Aube,24 décembre 1973,Annemasse,Haute,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Aube,,Centre républicain d'action paysanne et sociale et des démocrates indépendants,,FALSE,,
5492,https://www2.assemblee-nationale.fr/sycomore/fiche/5492,André Mutter,11 novembre 1901,Troyes,Aube,24 décembre 1973,Annemasse,Haute,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Aube,,Indépendants et paysans d'action sociale,,FALSE,,
5500,https://www2.assemblee-nationale.fr/sycomore/fiche/5500,Marcel-Edmond Naegelen,17 janvier 1892,Belfort,Territoire,15 avril 1978,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Bas-Rhin,,Socialiste,,FALSE,,
5500,https://www2.assemblee-nationale.fr/sycomore/fiche/5500,Marcel-Edmond Naegelen,17 janvier 1892,Belfort,Territoire,15 avril 1978,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Bas-Rhin,,Socialiste,,FALSE,,
5500,https://www2.assemblee-nationale.fr/sycomore/fiche/5500,Marcel-Edmond Naegelen,17 janvier 1892,Belfort,Territoire,15 avril 1978,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Bas-Rhin,,Socialiste,,FALSE,,
5500,https://www2.assemblee-nationale.fr/sycomore/fiche/5500,Marcel-Edmond Naegelen,17 janvier 1892,Belfort,Territoire,15 avril 1978,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Basses-Alpes,,Socialiste,,FALSE,,
5500,https://www2.assemblee-nationale.fr/sycomore/fiche/5500,Marcel-Edmond Naegelen,17 janvier 1892,Belfort,Territoire,15 avril 1978,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Basses-Alpes,,Socialiste,,FALSE,,
