elite_id,source_system,source_record_id,career_source_row,position,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,is_gaulliste,status,suppleant_de,a_eu_suppleant,source_url
FR_ELITE_000119,SYCOMORE,7864,4,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Gironde,,Républicains sociaux,RS,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7864
FR_ELITE_000119,SYCOMORE,7864,5,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Gironde,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7864
FR_ELITE_000120,SYCOMORE,6355,1,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Haut-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6355
FR_ELITE_000121,SYCOMORE,1516,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Aisne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1516
FR_ELITE_000121,SYCOMORE,1516,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Aisne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1516
FR_ELITE_000121,SYCOMORE,1516,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Aisne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1516
FR_ELITE_000121,SYCOMORE,1516,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Aisne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1516
FR_ELITE_000127,SYCOMORE,5020,1,Député,Cinquième République - Assemblée nationale,IVe législature,1969-07-23,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5020
FR_ELITE_000131,SYCOMORE,3847,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Vosges,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3847
FR_ELITE_000131,SYCOMORE,3847,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Vosges,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3847
FR_ELITE_000131,SYCOMORE,3847,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Vosges,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3847
FR_ELITE_000131,SYCOMORE,3847,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Vosges,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3847
FR_ELITE_000134,SYCOMORE,3621,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Dordogne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1967-05-07,Dordogne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1968-08-12,Dordogne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1973-05-05,Dordogne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,5,Député,Cinquième République - Assemblée nationale,Ve législature,1974-10-06,1978-04-02,Dordogne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,6,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Dordogne,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000134,SYCOMORE,3621,7,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Dordogne,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3621
FR_ELITE_000135,SYCOMORE,3110,1,Député,Cinquième République - Assemblée nationale,Ire législature,1959-03-07,1960-03-06,Maine-et-Loire,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1963-01-08,Maine-et-Loire,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Maine-et-Loire,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1972-08-06,Maine-et-Loire,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-03,1978-04-02,Maine-et-Loire,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,6,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Maine-et-Loire,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,7,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Maine-et-Loire,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000135,SYCOMORE,3110,8,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Maine-et-Loire,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3110
FR_ELITE_000137,SYCOMORE,6611,1,Député,Cinquième République - Assemblée nationale,Ire législature,1960-12-01,1962-10-09,Marne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6611
FR_ELITE_000137,SYCOMORE,6611,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Marne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6611
FR_ELITE_000147,SYCOMORE,7052,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Basses-Pyrénées,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7052
FR_ELITE_000149,SYCOMORE,6474,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Oise,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6474
FR_ELITE_000150,SYCOMORE,6181,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Seine,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6181
FR_ELITE_000150,SYCOMORE,6181,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6181
FR_ELITE_000150,SYCOMORE,6181,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6181
FR_ELITE_000150,SYCOMORE,6181,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6181
FR_ELITE_000151,SYCOMORE,5165,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-07-03,Anciens départements d'Algérie,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5165
FR_ELITE_000152,SYCOMORE,1766,1,Député,Cinquième République - Assemblée nationale,IIe législature,1963-03-22,1967-04-02,Maine-et-Loire,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1766
FR_ELITE_000154,SYCOMORE,3179,1,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-10-21,1946-06-10,Charente,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3179
FR_ELITE_000154,SYCOMORE,3179,2,Député,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,1946-06-02,1946-11-27,Charente,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3179
FR_ELITE_000154,SYCOMORE,3179,3,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Charente,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3179
FR_ELITE_000154,SYCOMORE,3179,4,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Charente,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3179
FR_ELITE_000155,SYCOMORE,4870,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Loire-Atlantique,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4870
FR_ELITE_000155,SYCOMORE,4870,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Loire-Atlantique,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4870
FR_ELITE_000155,SYCOMORE,4870,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Loire-Atlantique,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4870
FR_ELITE_000155,SYCOMORE,4870,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Loire-Atlantique,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4870
FR_ELITE_000156,SYCOMORE,3743,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1969-07-22,Essonne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3743
FR_ELITE_000157,SYCOMORE,10179,1,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-28,1951-07-04,Gironde,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,2,Député,Quatrième République - Assemblée nationale,IIe législature,1951-07-05,1955-12-01,Gironde,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,3,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-19,1958-12-08,Gironde,,Républicains sociaux,RS,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,4,Député,Cinquième République - Assemblée nationale,Ire législature,1958-12-09,1962-10-09,Gironde,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,5,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Gironde,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,6,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Gironde,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,7,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1969-07-20,Gironde,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,8,Député,Cinquième République - Assemblée nationale,IVe législature,1970-09-20,1970-10-20,Gironde,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,9,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Gironde,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,10,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,11,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,12,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,13,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-06,1993-04-01,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000157,SYCOMORE,10179,14,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/10179
FR_ELITE_000158,SYCOMORE,5836,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Loir-et-Cher,,Républicains sociaux,RS,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5836
FR_ELITE_000159,SYCOMORE,4932,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-07-03,Anciens départements d'Algérie,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4932
FR_ELITE_000160,SYCOMORE,1892,1,Député,Cinquième République - Assemblée nationale,IVe législature,1969-07-23,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1892
FR_ELITE_000165,SYCOMORE,6571,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Seine-et-Marne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6571
FR_ELITE_000165,SYCOMORE,6571,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Seine-et-Marne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6571
FR_ELITE_000165,SYCOMORE,6571,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Seine-et-Marne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6571
